"id","class","order","family","genus","species","authority","commonNameEnglish","taxonomyType","uniqueIdentifier"
2018057,"Mammalia","Carnivora","Mustelidae","Ictonyx",NA,NA,"Ictonyx Species","biological","458cd2c6-29a1-4f13-9546-de3e4521aad4"
2018058,"Mammalia","Chiroptera","Vespertilionidae","Idionycteris",NA,NA,"Idionycteris Species","biological","cbcf9e45-b953-4032-b029-ec8955342233"
2018059,"Mammalia","Rodentia","Anomaluridae","Idiurus",NA,NA,"Idiurus Species","biological","10060b8a-20a4-45cc-8c67-85114769d77e"
2018019,"Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus",NA,NA,"Dasyurus Species","biological","a984b6ec-3534-48d7-aa70-e498a38fae1b"
2018060,"Mammalia","Rodentia","Dipodidae","Pygeretmus",NA,NA,"Pygeretmus Species","biological","cd9a7a6f-9c27-49cb-b737-e0b0dbb3d950"
2018061,"Mammalia","Chiroptera","Phyllostomidae","Pygoderma",NA,NA,"Pygoderma Species","biological","1f816a28-fd11-4f47-ad28-e7420ef5cabc"
2018062,"Aves","Charadriiformes","Alcidae","Aethia",NA,NA,"Aethia Species","biological","c340ae56-7ef5-4083-afc6-c025e1f11e61"
2018064,"Aves","Charadriiformes","Alcidae","Cepphus",NA,NA,"Cepphus Species","biological","faad5cb9-2190-49ca-a757-e1a092942917"
2018065,"Aves","Charadriiformes","Alcidae","Synthliboramphus",NA,NA,"Synthliboramphus Species","biological","159e6921-152e-4b4f-b491-7a46580ae700"
2018066,"Aves","Charadriiformes","Alcidae","Alca",NA,NA,"Alca Species","biological","7d0b4c8b-bbfa-4d45-9ef8-e637f0c0b82f"
2018067,"Aves","Charadriiformes","Alcidae","Pinguinus",NA,NA,"Pinguinus Species","biological","78de88dc-a7b5-479d-ae0a-21b110fac031"
2018072,"Aves","Passeriformes","Thamnophilidae","Myrmochanes",NA,NA,"Myrmochanes Species","biological","d1f38f1e-98a9-475c-96cb-e8cb09bb14e5"
2018073,"Aves","Passeriformes","Thamnophilidae","Myrmotherula",NA,NA,"Myrmotherula Species","biological","9c4a41fb-cb22-4fa5-80f6-94c8751bb9c4"
2018074,"Aves","Passeriformes","Thamnophilidae","Terenura",NA,NA,"Terenura Species","biological","938195a5-aac0-49e0-a9d2-0216ddee446f"
2018075,"Aves","Passeriformes","Thamnophilidae","Dichrozona",NA,NA,"Dichrozona Species","biological","afc69820-7368-4792-b3a0-529176525841"
2018076,"Aves","Passeriformes","Thamnophilidae","Rhopias",NA,NA,"Rhopias Species","biological","c0601c70-0381-4b5f-a7a7-b5f6dbf28f1d"
2018078,"Aves","Passeriformes","Thamnophilidae","Thamnomanes",NA,NA,"Thamnomanes Species","biological","9b610548-e738-419c-8aff-8d054b5b0b62"
2018079,"Aves","Passeriformes","Thamnophilidae","Megastictus",NA,NA,"Megastictus Species","biological","5f73fed9-44ac-4b58-927c-e25bef532c12"
2018080,"Aves","Passeriformes","Thamnophilidae","Dysithamnus",NA,NA,"Dysithamnus Species","biological","b40a8653-3f14-4937-abbc-7e02ac2b9a86"
2018081,"Aves","Passeriformes","Thamnophilidae","Herpsilochmus",NA,NA,"Herpsilochmus Species","biological","8b171eb5-332c-4a5c-ab49-c44a4cb01c5b"
2018082,"Aves","Psittaciformes","Psittacidae","Touit",NA,NA,"Touit Species","biological","3d6bcefb-16f0-4247-8d62-94b1f66b1aed"
2018084,"Aves","Psittaciformes","Psittacidae","Bolborhynchus",NA,NA,"Bolborhynchus Species","biological","afdb009c-f857-421f-a015-0d34b8dc098e"
2018085,"Aves","Psittaciformes","Psittacidae","Nannopsittaca",NA,NA,"Nannopsittaca Species","biological","3ecdfbcb-5a69-408a-8683-1fa7fe499eb2"
2018086,"Aves","Psittaciformes","Psittacidae","Myiopsitta",NA,NA,"Myiopsitta Species","biological","9332f9cf-a530-45c1-8ed6-29493caa89c4"
2018087,"Aves","Psittaciformes","Psittacidae","Brotogeris",NA,NA,"Brotogeris Species","biological","91093525-cf8b-43ce-a777-75c7ee8a77d6"
2018088,"Aves","Psittaciformes","Psittacidae","Pionopsitta",NA,NA,"Pionopsitta Species","biological","337cccbb-a81c-4f15-9ae2-6925910ec35c"
2018090,"Aves","Psittaciformes","Psittacidae","Pyrilia",NA,NA,"Pyrilia Species","biological","27f7b338-d769-4821-a602-e5cd4a41fc68"
2018091,"Aves","Psittaciformes","Psittacidae","Hapalopsittaca",NA,NA,"Hapalopsittaca Species","biological","25fa317a-a5fe-4b97-98d4-86d64daef7fe"
2018093,"Mammalia","Rodentia","Cricetidae","Chelemys",NA,NA,"Chelemys Species","biological","1d198095-00fe-4691-8d33-39b9fcbe9046"
2018095,"Mammalia","Rodentia","Cricetidae","Chibchanomys",NA,NA,"Chibchanomys Species","biological","4d9d28d8-f15c-41ab-82bb-ce06014e5c7a"
2018096,"Mammalia","Carnivora","Viverridae","Cynogale",NA,NA,"Cynogale Species","biological","084a3684-0507-46a0-a5c2-93a5c445f3a0"
2018097,"Mammalia","Cingulata","Chlamyphoridae","Tolypeutes",NA,NA,"Tolypeutes Species","biological","f780c927-aaa3-4547-b1cb-e331b1f290ea"
2018098,"Mammalia","Chiroptera","Molossidae","Tomopeas",NA,NA,"Tomopeas Species","biological","aa129123-e548-4a56-9cd7-c7673649aa25"
2018099,"Mammalia","Chiroptera","Phyllostomidae","Tonatia",NA,NA,"Tonatia Species","biological","5c41fedc-2b88-4456-94ef-dff7c355b865"
2018100,"Mammalia","Rodentia","Muridae","Tonkinomys",NA,NA,"Tonkinomys Species","biological","341b1cc4-2580-463a-af39-7162b94eba55"
2018102,"Mammalia","Cetartiodactyla","Bovidae","Philantomba",NA,NA,"Philantomba Species","biological","8b5e5f7d-bd68-4d15-94d0-96fe3a4a813c"
2018103,"Mammalia","Chiroptera","Vespertilionidae","Philetor",NA,NA,"Philetor Species","biological","289f5ed2-2bcd-414b-affb-11d8cc9a237d"
2018104,"Mammalia","Rodentia","Muridae","Phloeomys",NA,NA,"Phloeomys Species","biological","7e38bf5d-aab4-4105-bb9a-5f05794f9cb8"
2018105,"Mammalia","Carnivora","Phocidae","Phoca",NA,NA,"Phoca Species","biological","829de5b1-4557-4ad0-9345-099346ea3fe0"
2018107,"Mammalia","Cetartiodactyla","Phocoenidae","Phocoena",NA,NA,"Phocoena Species","biological","7be56c07-9476-4f22-8603-7c4d9790f9e1"
2018108,"Mammalia","Cetartiodactyla","Phocoenidae","Phocoenoides",NA,NA,"Phocoenoides Species","biological","0418541a-efc4-4207-914a-5db32874c49d"
2018109,"Mammalia","Rodentia","Cricetidae","Phodopus",NA,NA,"Phodopus Species","biological","7f5958fd-ebf5-4d78-b829-dd365287273d"
2018110,"Aves","Struthioniformes","Rheidae","Rhea",NA,NA,"Rhea Species","biological","776402ea-4a87-45ad-b295-58ac23081eab"
2018111,"Mammalia","Didelphimorphia","Didelphidae","Hyladelphys",NA,NA,"Hyladelphys Species","biological","4e3f63f8-a1df-4068-bbbc-aef4d000d511"
2018113,"Mammalia","Rodentia","Muridae","Dacnomys",NA,NA,"Dacnomys Species","biological","443c7af9-38c0-45af-83a8-0d7454264d96"
2018114,"Mammalia","Rodentia","Echimyidae","Dactylomys",NA,NA,"Dactylomys Species","biological","b361a349-83d3-4066-b805-388dba79b2ef"
2018115,"Mammalia","Carnivora","Viverridae","Civettictis",NA,NA,"Civettictis Species","biological","ff153e50-1cde-4812-b4be-39f166756b7b"
2018116,"Mammalia","Chiroptera","Hipposideridae","Cloeotis",NA,NA,"Cloeotis Species","biological","a97b8334-7e77-44fc-82da-acd9e3a8d6a7"
2018117,"Mammalia","Cingulata","Chlamyphoridae","Chlamyphorus",NA,NA,"Chlamyphorus Species","biological","ad6686bc-47e1-4e2e-a4ce-2fa037268f15"
2018118,"Mammalia","Primates","Cercopithecidae","Chlorocebus",NA,NA,"Chlorocebus Species","biological","f16bc48e-6f8e-40cc-a376-413e8e32acc1"
2018119,"Mammalia","Chiroptera","Natalidae","Natalus",NA,NA,"Natalus Species","biological","c047992f-e465-40f5-81a3-a17092ce40c7"
2018121,"Mammalia","Primates","Atelidae","Lagothrix",NA,NA,"Lagothrix Species","biological","f9c7fc19-4438-4164-a611-97323d5ed763"
2018122,"Mammalia","Chiroptera","Hipposideridae","Hipposideros",NA,NA,"Hipposideros Species","biological","541dddab-e4cc-4abc-ac39-4d1319451e50"
2018123,"Mammalia","Cetartiodactyla","Bovidae","Hippotragus",NA,NA,"Hippotragus Species","biological","11aa8702-e501-48ed-8222-b7c67649500b"
2018124,"Mammalia","Chiroptera","Vespertilionidae","Histiotus",NA,NA,"Histiotus Species","biological","1d7352a8-5ff6-425c-a6e2-5674538f1495"
2018125,"Aves","Passeriformes","Leiotrichidae","Chatarrhaea",NA,NA,"Chatarrhaea Species","biological","0d39fb4b-0525-4dcc-acfb-9329c00f6bee"
2018126,"Aves","Passeriformes","Leiotrichidae","Kupeornis",NA,NA,"Kupeornis Species","biological","c054cfb1-9642-4010-a52f-a9f7f925d42f"
2018128,"Aves","Passeriformes","Leiotrichidae","Turdoides",NA,NA,"Turdoides Species","biological","f81f48df-14e5-48b1-97dc-23ecdf6c058b"
2018129,"Aves","Passeriformes","Leiotrichidae","Garrulax",NA,NA,"Garrulax Species","biological","86a19e3d-31ad-409e-a95d-4e61a0ca77e6"
2018130,"Aves","Passeriformes","Leiotrichidae","Trochalopteron",NA,NA,"Trochalopteron Species","biological","4907a415-719a-4665-a164-608d9350b124"
2018131,"Aves","Passeriformes","Leiotrichidae","Heterophasia",NA,NA,"Heterophasia Species","biological","0ba321fb-9dac-4c13-979d-6e8ec46ed04c"
2018132,"Aves","Passeriformes","Leiotrichidae","Leiothrix",NA,NA,"Leiothrix Species","biological","790c230b-cf0d-4903-8728-9e52a8a00fa1"
2018133,"Aves","Passeriformes","Leiotrichidae","Leioptila",NA,NA,"Leioptila Species","biological","b667b0d8-eec7-43c9-8fb7-2933b27babcf"
2018135,"Aves","Passeriformes","Hirundinidae","Psalidoprocne",NA,NA,"Psalidoprocne Species","biological","bd024817-6d1a-4d3f-bbba-c266e8b3af31"
2018137,"Mammalia","Primates","Cercopithecidae","Cercopithecus",NA,NA,"Cercopithecus Species","biological","739de84b-ae2b-4857-afbb-75a3d14325d2"
2018138,"Mammalia","Carnivora","Canidae","Cerdocyon",NA,NA,"Cerdocyon Species","biological","93638299-45fa-4208-b2d3-33661a629b89"
2018139,"Mammalia","Rodentia","Cricetidae","Cerradomys",NA,NA,"Cerradomys Species","biological","8e8b1f6f-60e0-476f-994f-d24c60862710"
2018140,"Mammalia","Cetartiodactyla","Cervidae","Cervus",NA,NA,"Cervus Species","biological","9388f0bc-910e-4324-84de-414feca9b4f7"
2018142,"Mammalia","Chiroptera","Molossidae","Chaerephon",NA,NA,"Chaerephon Species","biological","f5e51872-1fb2-4f0c-9845-6b218a8e6053"
2018143,"Mammalia","Peramelemorphia","Chaeropodidae","Chaeropus",NA,NA,"Chaeropus Species","biological","96d4a77e-3811-4ce2-951f-ecd73ccea3a8"
2018144,"Mammalia","Rodentia","Gliridae","Chaetocauda",NA,NA,"Chaetocauda Species","biological","2dbff97e-8fcf-4075-9226-6377650dbd33"
2018145,"Mammalia","Chiroptera","Megadermatidae","Eudiscoderma",NA,NA,"Eudiscoderma Species","biological","8ffc64b8-fd96-40b4-ae44-a0bbf0c5a49e"
2018146,"Mammalia","Cetartiodactyla","Bovidae","Pseudoryx",NA,NA,"Pseudoryx Species","biological","8338dc1b-1e80-4059-acdd-bcadf17f9bda"
2018147,"Mammalia","Rodentia","Cricetidae","Pseudoryzomys",NA,NA,"Pseudoryzomys Species","biological","91347441-7109-410f-9a2a-dc03bdc14a2d"
2018149,"Mammalia","Chiroptera","Pteropodidae","Pteralopex",NA,NA,"Pteralopex Species","biological","35097137-3117-4a32-8d96-78c02a11d87a"
2018150,"Mammalia","Rodentia","Sciuridae","Pteromys",NA,NA,"Pteromys Species","biological","257a3f13-2d3d-4f0e-a360-4b894d5daf46"
2018151,"Mammalia","Rodentia","Cricetidae","Blarinomys",NA,NA,"Blarinomys Species","biological","bb88cd19-56f6-4e8d-88ad-a4fb5f614bf0"
2018152,"Mammalia","Cetartiodactyla","Cervidae","Blastocerus",NA,NA,"Blastocerus Species","biological","e5dbc872-8a20-4b32-9767-bc5509dae97d"
2018153,"Mammalia","Rodentia","Echimyidae","Boromys",NA,NA,"Boromys Species","biological","ee9a026b-22a7-43c8-ba5b-5b2f5690f7f4"
2018154,"Mammalia","Cetartiodactyla","Bovidae","Bos",NA,NA,"Bos Species","biological","dfea7f7a-a241-4cc7-bd09-140baec73491"
2018155,"Mammalia","Carnivora","Ursidae","Ailuropoda",NA,NA,"Ailuropoda Species","biological","a25291c5-acca-4cb2-b907-ac20637e1134"
2018157,"Mammalia","Afrosoricida","Tenrecidae","Micropotamogale",NA,NA,"Micropotamogale Species","biological","856d9f53-ee7f-4bde-8d5e-1cc96ca2ad56"
2018158,"Mammalia","Chiroptera","Pteropodidae","Micropteropus",NA,NA,"Micropteropus Species","biological","dc60e838-b3d7-47a4-a340-188388f8fb35"
2018159,"Mammalia","Rodentia","Cricetidae","Microryzomys",NA,NA,"Microryzomys Species","biological","f7aedb04-6625-43d9-ba4b-6a13a2fd6d8b"
2018160,"Mammalia","Rodentia","Sciuridae","Microsciurus",NA,NA,"Microsciurus Species","biological","bc402390-cad2-4bd9-93b1-a3a7aef7adb4"
2018161,"Mammalia","Rodentia","Cricetidae","Microtus",NA,NA,"Microtus Species","biological","ef26d964-5979-45c3-8bbb-ef189f88ced1"
2018163,"Mammalia","Chiroptera","Vespertilionidae","Mimetillus",NA,NA,"Mimetillus Species","biological","cb3b8a5e-e329-4a2b-bf9a-4afedeaf810c"
2018164,"Mammalia","Chiroptera","Phyllostomidae","Mimon",NA,NA,"Mimon Species","biological","fbd58d6b-0315-4454-9eb3-dc002d054dea"
2018165,"Mammalia","Rodentia","Cricetidae","Mindomys",NA,NA,"Mindomys Species","biological","8ea6e2bc-1eb6-4036-b500-79abeb1a6922"
2018166,"Aves","Passeriformes","Parulidae","Limnothlypis",NA,NA,"Limnothlypis Species","biological","3a7cca1e-70c4-41c7-9a72-0d966e2afe2f"
2018168,"Aves","Passeriformes","Parulidae","Leiothlypis",NA,NA,"Leiothlypis Species","biological","83da95f4-252d-436f-b4b6-daa03472dbc6"
2018169,"Aves","Passeriformes","Parulidae","Leucopeza",NA,NA,"Leucopeza Species","biological","192f542a-96c9-4248-b656-12c6d2dd1a7f"
2018170,"Aves","Passeriformes","Parulidae","Oporornis",NA,NA,"Oporornis Species","biological","b386ca63-c39b-4566-a450-4ff65fc19dcb"
2018171,"Aves","Passeriformes","Parulidae","Geothlypis",NA,NA,"Geothlypis Species","biological","f68f84e8-432c-4bc4-a9d7-70ec3833f5bc"
2018172,"Aves","Passeriformes","Parulidae","Catharopeza",NA,NA,"Catharopeza Species","biological","3cb7794c-6960-45e1-a910-4ef24cf1a588"
2018173,"Aves","Passeriformes","Parulidae","Setophaga",NA,NA,"Setophaga Species","biological","be9f497e-7611-43eb-b3a4-68f212900d4f"
2018174,"Aves","Passeriformes","Parulidae","Myiothlypis",NA,NA,"Myiothlypis Species","biological","9134a47e-af3f-4987-9dda-4c7048a00a77"
2018176,"Mammalia","Chiroptera","Phyllostomidae","Anoura",NA,NA,"Anoura Species","biological","1d0d464a-13d9-4f34-a98e-af6aecc83048"
2018177,"Mammalia","Eulipotyphla","Soricidae","Anourosorex",NA,NA,"Anourosorex Species","biological","a391243f-07c1-4b6d-a039-0e37ed546068"
2018178,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinomys",NA,NA,"Antechinomys Species","biological","e8b3811c-95fa-47df-9516-28ab40beb73c"
2018179,"Mammalia","Lagomorpha","Leporidae","Oryctolagus",NA,NA,"Oryctolagus Species","biological","8352ea2e-b0a9-4055-892f-242d48cf9625"
2018180,"Mammalia","Cetartiodactyla","Bovidae","Oryx",NA,NA,"Oryx Species","biological","f1d29627-02a1-4f7a-8c45-e6d9ab0d10d0"
2018183,"Mammalia","Rodentia","Cricetidae","Osgoodomys",NA,NA,"Osgoodomys Species","biological","7c39f045-bb69-4d25-90c1-32f04d77d063"
2018184,"Mammalia","Carnivora","Otariidae","Otaria",NA,NA,"Otaria Species","biological","c0271ba7-2552-4f81-9d72-7141d2d48c5c"
2018185,"Mammalia","Carnivora","Felidae","Otocolobus",NA,NA,"Otocolobus Species","biological","9bb7d04c-fa1f-4a6a-be43-a6fdc202ee17"
2018186,"Aves","Suliformes","Fregatidae","Fregata",NA,NA,"Fregata Species","biological","75dd811c-4e59-49e7-8ae6-7bec288a40d0"
2018187,"Aves","Suliformes","Sulidae","Papasula",NA,NA,"Papasula Species","biological","b48b8e2d-6319-4a4c-8cfa-dbbb7c4e59fd"
2018188,"Aves","Suliformes","Sulidae","Morus",NA,NA,"Morus Species","biological","3327b766-00e0-4d01-b5f8-88d669704acb"
2018189,"Aves","Suliformes","Sulidae","Sula",NA,NA,"Sula Species","biological","e89dfb32-20b9-4353-b968-62922e96bdb8"
2018191,"Aves","Passeriformes","Cotingidae","Phytotoma",NA,NA,"Phytotoma Species","biological","790a4144-d35a-4ddf-b20a-15f1475d36da"
2018192,"Aves","Passeriformes","Cotingidae","Phibalura",NA,NA,"Phibalura Species","biological","ca44f63b-1675-4257-8e5c-991c050b7d7e"
2018193,"Aves","Passeriformes","Cotingidae","Doliornis",NA,NA,"Doliornis Species","biological","856fe402-7ad1-483f-8ea4-c02f1485874f"
2018194,"Aves","Passeriformes","Cotingidae","Ampelion",NA,NA,"Ampelion Species","biological","0e7bd2f8-6792-4753-a07b-8f6f1103e305"
2018195,"Mammalia","Rodentia","Cricetidae","Pennatomys",NA,NA,"Pennatomys Species","biological","bddb7eb3-9fa8-48f1-9340-b6ece2c5869a"
2018196,"Mammalia","Lagomorpha","Leporidae","Pentalagus",NA,NA,"Pentalagus Species","biological","bd5880ec-be35-4870-8855-2248c047ff72"
2018197,"Mammalia","Chiroptera","Pteropodidae","Penthetor",NA,NA,"Penthetor Species","biological","cb289cd5-16f1-4c07-ab90-188dc4a645ef"
2018199,"Mammalia","Peramelemorphia","Peramelidae","Perameles",NA,NA,"Perameles Species","biological","6a7e5ac8-a565-4dff-8511-8f809c1bf664"
2018200,"Mammalia","Primates","Lorisidae","Perodicticus",NA,NA,"Perodicticus Species","biological","d69d8e1d-f0e7-41c8-a0c5-40fbf24327fa"
2018201,"Mammalia","Rodentia","Heteromyidae","Perognathus",NA,NA,"Perognathus Species","biological","832105bb-46ec-41f0-93b6-1efc7fbf8c96"
2018203,"Mammalia","Cetartiodactyla","Delphinidae","Sousa",NA,NA,"Sousa Species","biological","05d80863-1f0f-491f-bb88-845166eb08a2"
2018204,"Mammalia","Rodentia","Octodontidae","Spalacopus",NA,NA,"Spalacopus Species","biological","576d37e3-f7a0-44db-a364-513eb34d4af3"
2018205,"Mammalia","Chiroptera","Molossidae","Platymops",NA,NA,"Platymops Species","biological","c402aa7c-3036-4e6c-8321-c1bd70321e7a"
2018207,"Mammalia","Carnivora","Procyonidae","Procyon",NA,NA,"Procyon Species","biological","c85670f4-0b2b-48c1-a35f-dddf8ff929f2"
2018208,"Mammalia","Cetartiodactyla","Cervidae","Pudu",NA,NA,"Pudu Species","biological","15b0908c-a2ab-4d67-91f4-dd2e5e8759e2"
2018209,"Mammalia","Carnivora","Felidae","Puma",NA,NA,"Puma Species","biological","03c6a925-2c2f-41bb-a82f-9611c57188f9"
2018210,"Mammalia","Rodentia","Cricetidae","Punomys",NA,NA,"Punomys Species","biological","d5ecfc27-1527-4e58-82ea-513c8bbd42ee"
2018211,"Mammalia","Carnivora","Phocidae","Pusa",NA,NA,"Pusa Species","biological","fb05e44f-5d84-41e6-a09f-708f17b28952"
2018212,"Mammalia","Primates","Cercopithecidae","Pygathrix",NA,NA,"Pygathrix Species","biological","1019d453-da3f-494a-88f9-f16924c28c47"
2018213,"Mammalia","Peramelemorphia","Peramelidae","Rhynchomeles",NA,NA,"Rhynchomeles Species","biological","329b86dd-a4b0-455a-8172-6233065dba19"
2018214,"Mammalia","Rodentia","Muridae","Rhynchomys",NA,NA,"Rhynchomys Species","biological","86129c45-84e3-4678-83f4-885dbdf1fed6"
2018216,"Mammalia","Rodentia","Cricetidae","Phenacomys",NA,NA,"Phenacomys Species","biological","2b30d8bc-077e-4a73-a416-5a55f677183d"
2018217,"Mammalia","Didelphimorphia","Didelphidae","Philander",NA,NA,"Philander Species","biological","b72e9e54-9d97-4267-a501-77484125496d"
2018218,"Mammalia","Chiroptera","Vespertilionidae","Falsistrellus",NA,NA,"Falsistrellus Species","biological","b7cb793a-4c5f-4926-8a9b-20a64446ffde"
2018219,"Mammalia","Carnivora","Felidae","Felis",NA,NA,"Felis Species","biological","bb2c0674-6b2b-430f-8762-df186ec71098"
2018220,"Mammalia","Rodentia","Ctenodactylidae","Felovia",NA,NA,"Felovia Species","biological","3a3b7261-43f5-4df1-8b20-ac8ac8fc2f3c"
2018221,"Mammalia","Rodentia","Muridae","Pogonomys",NA,NA,"Pogonomys Species","biological","de07734d-6fb4-46d3-aba6-8108b822fde2"
2018222,"Mammalia","Carnivora","Viverridae","Poiana",NA,NA,"Poiana Species","biological","994b3e97-81e2-4a32-8338-8104e89ca194"
2018223,"Mammalia","Rodentia","Sciuridae","Poliocitellus",NA,NA,"Poliocitellus Species","biological","84d7e1e5-a036-4a18-93a7-cc33e131ebdd"
2018224,"Mammalia","Primates","Hominidae","Pongo",NA,NA,"Pongo Species","biological","38fe006d-cdf7-4e3c-bef0-42a2b2f400e4"
2018226,"Mammalia","Cetartiodactyla","Suidae","Porcula",NA,NA,"Porcula Species","biological","9b4e7fa9-a7a0-466e-8e52-55b01816ad2d"
